abs_tol,IIDStdUniform_solution,IIDStdGaussian_solution,Lattice_solution,Sobol_solution,IIDStdUniform_time,IIDStdGaussian_time,Lattice_time,Sobol_time,IIDStdUniform_n,IIDStdGaussian_n,Lattice_n,Sobol_n
0.005800000000000002,0.723002716742236,0.7225919327113733,0.7227216470878076,0.7231550439723645,0.1258270833333389,0.03404020633333479,0.0018451553333325894,0.016463611333335848,406339.0,422138.3333333333,170.66666666666666,341.3333333333333
0.006000000000000003,0.7230100399885876,0.7225841928926461,0.7227216470878076,0.7231550439723645,0.11714185133333406,0.031860622000001136,0.0018684133333313941,0.016459653999997197,379712.3333333333,394476.0,170.66666666666666,341.3333333333333
0.006200000000000002,0.7231041411050874,0.7224811182406349,0.7227216470878076,0.7231550439723645,0.10932648266665979,0.029973355000000385,0.00184676500000099,0.016581424333338646,355621.0,369447.3333333333,170.66666666666666,341.3333333333333
0.006400000000000002,0.7231723037081802,0.7223705742309113,0.7227216470878076,0.7231550439723645,0.10297886733332955,0.028092943666659192,0.0018423549999984818,0.02056257366666614,333752.3333333333,346728.0,170.66666666666666,341.3333333333333
0.0066000000000000026,0.7230391506289974,0.7229522552382495,0.7227216470878076,0.7231550439723645,0.09772550200000296,0.026071744666666063,0.001852631999999706,0.020541493666665172,313841.6666666667,326042.6666666667,170.66666666666666,341.3333333333333
0.006800000000000003,0.7230670123164814,0.7232092563487195,0.7227216470878076,0.7231550439723645,0.09151720700000017,0.024875819000006533,0.0019099226666696723,0.016546406333333152,295661.6666666667,307155.6666666667,170.66666666666666,341.3333333333333
0.007000000000000003,0.7230698922076481,0.7235080658478074,0.7227216470878076,0.7231550439723645,0.08659117633333342,0.02375995500000272,0.0019072833333382277,0.020502948000000742,279017.6666666667,289864.3333333333,170.66666666666666,341.3333333333333
0.007200000000000002,0.7234504357900523,0.7232620838413338,0.7227216470878076,0.7231550439723645,0.08158983000000337,0.021758351333337107,0.0018791686666664493,0.020489114666664438,263741.3333333333,273993.6666666667,170.66666666666666,341.3333333333333
0.007400000000000003,0.7236886280022713,0.7232716849804955,0.7227216470878076,0.7231550439723645,0.07741874933333293,0.02063048566666718,0.0018269373333339445,0.018908390999996527,249687.0,259392.66666666666,170.66666666666666,341.3333333333333
0.0076000000000000035,0.7239130723986317,0.7233632540897917,0.7227216470878076,0.7231550439723645,0.07301757433333478,0.01951507900000138,0.001872724666668546,0.01658712766666781,236727.33333333334,245929.0,170.66666666666666,341.3333333333333
0.007800000000000003,0.7240410063653994,0.7232143174446164,0.7227216470878076,0.7231550439723645,0.06906176700000326,0.01886705533332626,0.0018910983333360794,0.020038172999998476,224751.66666666666,233487.33333333334,170.66666666666666,341.3333333333333
0.008000000000000004,0.7241732199396195,0.7232814745474947,0.7227216470878076,0.7231550439723645,0.06512563366666768,0.017634564000000335,0.001838815333333817,0.020535513333337956,213663.0,221967.33333333334,170.66666666666666,341.3333333333333
