n,d,a,p2,n_candidates,exact
1021,126,455,7.821054745961e-03,510,1
1021,127,455,7.824772185498e-03,510,1
1021,128,455,7.827900931460e-03,510,1
1021,129,455,7.831112048053e-03,510,1
1021,130,455,7.834489887455e-03,510,1
1021,131,455,7.837429038508e-03,510,1
1021,132,455,7.841924720613e-03,510,1
1021,133,455,7.845675520649e-03,510,1
1021,134,455,7.853148778494e-03,510,1
1021,135,455,7.857239951100e-03,510,1
1021,136,455,7.860277021089e-03,510,1
1021,137,455,7.863352331883e-03,510,1
1021,138,455,7.866049876459e-03,510,1
1021,139,455,7.868810415570e-03,510,1
1021,140,455,7.872041094681e-03,510,1
1021,141,455,7.874769908477e-03,510,1
1021,142,455,7.878618786096e-03,510,1
1021,143,455,7.882278578721e-03,510,1
1021,144,455,7.884728251663e-03,510,1
1021,145,455,7.887474016221e-03,510,1
1021,146,455,7.890578316845e-03,510,1
1021,147,455,7.893136833157e-03,510,1
1021,148,455,7.895704124357e-03,510,1
1021,149,455,7.897896588356e-03,510,1
1021,150,455,7.900517591823e-03,510,1
1021,151,455,7.904386085920e-03,510,1
1021,152,455,7.906717472596e-03,510,1
1021,153,455,7.909214171522e-03,510,1
1021,154,455,7.912243979208e-03,510,1
1021,155,455,7.914714258896e-03,510,1
1021,156,455,7.917852759402e-03,510,1
1021,157,455,7.920027965893e-03,510,1
1021,158,455,7.922125424088e-03,510,1
1021,159,455,7.924351986458e-03,510,1
1021,160,455,7.927124058202e-03,510,1
1021,161,455,7.929647070080e-03,510,1
1021,162,455,7.931517184772e-03,510,1
1021,163,455,7.935220382884e-03,510,1
1021,164,455,7.937469934979e-03,510,1
1021,165,455,7.939590367307e-03,510,1
1021,166,455,7.949950114411e-03,510,1
1021,167,455,7.954004658641e-03,510,1
1021,168,455,7.956769268352e-03,510,1
1021,169,455,7.959472785143e-03,510,1
1021,170,455,7.961505127216e-03,510,1
1021,171,455,7.963366448607e-03,510,1
1021,172,455,7.969540276951e-03,510,1
1021,173,455,7.972532352027e-03,510,1
1021,174,455,7.974942806216e-03,510,1
1021,175,455,7.977439844083e-03,510,1
1021,176,455,7.979358205949e-03,510,1
1021,177,455,7.981466286694e-03,510,1
1021,178,455,7.983286418513e-03,510,1
1021,179,455,7.985156203496e-03,510,1
1021,180,455,7.987157399150e-03,510,1
1021,181,455,7.989595012928e-03,510,1
1021,182,455,7.993094239592e-03,510,1
1021,183,455,7.994906956358e-03,510,1
1021,184,455,7.997018701406e-03,510,1
1021,185,455,7.998844850744e-03,510,1
1021,186,455,8.000160418115e-03,510,1
1021,187,455,8.002191423039e-03,510,1
1021,188,455,8.003633733475e-03,510,1
1021,189,455,8.004982621129e-03,510,1
1021,190,455,8.007013996715e-03,510,1
1021,191,455,8.008515179460e-03,510,1
1021,192,455,8.010082338439e-03,510,1
1021,193,455,8.011418023749e-03,510,1
1021,194,455,8.014040516786e-03,510,1
1021,195,455,8.015504972539e-03,510,1
1021,196,455,8.017049092803e-03,510,1
1021,197,455,8.018228609958e-03,510,1
1021,198,455,8.019580355362e-03,510,1
1021,199,455,8.026401549371e-03,510,1
1021,200,455,8.029926236338e-03,510,1
1021,201,455,8.031724027316e-03,510,1
1021,202,455,8.033029014578e-03,510,1
1021,203,455,8.034950968329e-03,510,1
1021,204,455,8.036389107716e-03,510,1
1021,205,455,8.037875232814e-03,510,1
1021,206,455,8.039415563996e-03,510,1
1021,207,455,8.040744883986e-03,510,1
1021,208,455,8.041896702861e-03,510,1
1021,209,455,8.043912862232e-03,510,1
1021,210,455,8.045151693763e-03,510,1
1021,211,455,8.046267651169e-03,510,1
1021,212,455,8.047366926542e-03,510,1
1021,213,455,8.048651147526e-03,510,1
1021,214,455,8.049978118893e-03,510,1
1021,215,455,8.051444617590e-03,510,1
1021,216,455,8.052571982478e-03,510,1
1021,217,455,8.053802892744e-03,510,1
1021,218,455,8.055443011326e-03,510,1
1021,219,455,8.056512728420e-03,510,1
1021,220,455,8.057556244224e-03,510,1
1021,221,455,8.058720497285e-03,510,1
1021,222,455,8.060348216063e-03,510,1
1021,223,455,8.061487387205e-03,510,1
1021,224,455,8.062752601287e-03,510,1
1021,225,455,8.063921620138e-03,510,1
1021,226,455,8.065143382003e-03,510,1
1021,227,455,8.066368862631e-03,510,1
1021,228,455,8.067547739182e-03,510,1
1021,229,455,8.068618071671e-03,510,1
1021,230,455,8.069653993877e-03,510,1
1021,231,455,8.070763904662e-03,510,1
1021,232,455,8.072277494463e-03,510,1
1021,233,455,8.073296932236e-03,510,1
1021,234,455,8.074253442857e-03,510,1
1021,235,455,8.075190759341e-03,510,1
1021,236,455,8.076327250413e-03,510,1
1021,237,455,8.077347187015e-03,510,1
1021,238,455,8.078629933204e-03,510,1
1021,239,455,8.079542031464e-03,510,1
1021,240,455,8.080468812418e-03,510,1
1021,241,455,8.081538214927e-03,510,1
1021,242,455,8.082377640822e-03,510,1
1021,243,455,8.083277019296e-03,510,1
1021,244,455,8.084483066494e-03,510,1
1021,245,455,8.085786587824e-03,510,1
1021,246,455,8.086573943025e-03,510,1
1021,247,455,8.088168317529e-03,510,1
1021,248,455,8.089043570869e-03,510,1
1021,249,455,8.090033655018e-03,510,1
1021,250,455,8.091303656707e-03,510,1
1024,1,1,3.137462743386e-06,256,1
1024,2,275,5.123284633246e-05,256,1
1024,3,185,2.728260594551e-04,256,1
1024,4,399,6.740541816430e-04,256,1
1024,5,131,1.124661314611e-03,256,1
1024,6,389,1.794172672710e-03,256,1
1024,7,469,2.324810206229e-03,256,1
1024,8,43,2.817390688797e-03,256,1
1024,9,43,3.160428826725e-03,256,1
1024,10,43,3.462314568803e-03,256,1
1024,11,43,3.725300524439e-03,256,1
1024,12,43,3.938959195413e-03,256,1
1024,13,43,4.163957536289e-03,256,1
1024,14,43,4.397321657732e-03,256,1
1024,15,43,4.571205183643e-03,256,1
1024,16,43,4.788502100271e-03,256,1
1024,17,43,4.943662868792e-03,256,1
1024,18,43,5.102943857848e-03,256,1
1024,19,43,5.244672740903e-03,256,1
1024,20,43,5.361907195756e-03,256,1
1024,21,43,5.453025268298e-03,256,1
1024,22,469,5.669179308348e-03,256,1
1024,23,469,5.741534604421e-03,256,1
1024,24,469,5.814435513391e-03,256,1
1024,25,469,5.888756186177e-03,256,1
1024,26,469,6.017331277762e-03,256,1
1024,27,469,6.127269884318e-03,256,1
1024,28,469,6.199618864433e-03,256,1
1024,29,469,6.263927097236e-03,256,1
1024,30,469,6.317151766751e-03,256,1
1024,31,469,6.383314169567e-03,256,1
1024,32,469,6.442378002679e-03,256,1
1024,33,469,6.490526619129e-03,256,1
1024,34,227,6.606483742165e-03,256,1
1024,35,43,6.653150944975e-03,256,1
1024,36,227,6.693780225606e-03,256,1
1024,37,43,6.735712473361e-03,256,1
1024,38,43,6.767713158977e-03,256,1
1024,39,43,6.807196928261e-03,256,1
1024,40,43,6.846886157934e-03,256,1
1024,41,227,6.874763900105e-03,256,1
1024,42,43,6.904629966679e-03,256,1
1024,43,43,6.940419731464e-03,256,1
1024,44,43,6.967349603617e-03,256,1
1024,45,43,6.988714947422e-03,256,1
1024,46,43,7.013394923232e-03,256,1
1024,47,43,7.046035811846e-03,256,1
1024,48,43,7.078797003156e-03,256,1
1024,49,43,7.101581654949e-03,256,1
1024,50,43,7.120874812472e-03,256,1
1024,51,43,7.139675154819e-03,256,1
1024,52,43,7.158947285911e-03,256,1
1024,53,43,7.195840613542e-03,256,1
1024,54,43,7.212400069754e-03,256,1
1024,55,43,7.230094206397e-03,256,1
1024,56,43,7.261119666832e-03,256,1
1024,57,43,7.275868397347e-03,256,1
1024,58,43,7.299264640943e-03,256,1
1024,59,43,7.321680029474e-03,256,1
1024,60,43,7.350315866464e-03,256,1
1024,61,43,7.369085378022e-03,256,1
1024,62,43,7.395562413758e-03,256,1
1024,63,43,7.407971796234e-03,256,1
1024,64,43,7.419763441436e-03,256,1
1024,65,43,7.431793480218e-03,256,1
1024,66,43,7.444032659986e-03,256,1
1024,67,43,7.460720523897e-03,256,1
1024,68,43,7.472473418940e-03,256,1
1024,69,43,7.483125831530e-03,256,1
1024,70,43,7.494035723989e-03,256,1
1024,71,43,7.505608955873e-03,256,1
1024,72,43,7.514411905198e-03,256,1
1024,73,43,7.526579342671e-03,256,1
1024,74,43,7.535900081801e-03,256,1
1024,75,43,7.551581268826e-03,256,1
1024,76,43,7.560654401377e-03,256,1
1024,77,43,7.569066050031e-03,256,1
1024,78,43,7.577854389158e-03,256,1
1024,79,43,7.593184186679e-03,256,1
1024,80,43,7.601682609217e-03,256,1
1024,81,43,7.610736140051e-03,256,1
1024,82,43,7.621564485748e-03,256,1
1024,83,43,7.628741024506e-03,256,1
1024,84,43,7.635439395768e-03,256,1
1024,85,43,7.648875576763e-03,256,1
1024,86,43,7.656056709860e-03,256,1
1024,87,43,7.662706000178e-03,256,1
1024,88,43,7.669920522254e-03,256,1
1024,89,43,7.677022296710e-03,256,1
1024,90,43,7.682427572060e-03,256,1
1024,91,43,7.689801834276e-03,256,1
1024,92,43,7.695777184795e-03,256,1
1024,93,43,7.702780503874e-03,256,1
1024,94,43,7.708505683880e-03,256,1
1024,95,43,7.713774092878e-03,256,1
1024,96,43,7.744460149635e-03,256,1
1024,97,43,7.755589681389e-03,256,1
1024,98,43,7.763233132400e-03,256,1
1024,99,43,7.771438615926e-03,256,1
1024,100,43,7.778010096443e-03,256,1
1024,101,43,7.784194689866e-03,256,1
1024,102,43,7.790816148879e-03,256,1
1024,103,43,7.795554110414e-03,256,1
1024,104,43,7.800457356084e-03,256,1
1024,105,43,7.805048460143e-03,256,1
1024,106,43,7.810552844994e-03,256,1
1024,107,43,7.815086161066e-03,256,1
1024,108,43,7.819859073773e-03,256,1
1024,109,43,7.825443153991e-03,256,1
1024,110,43,7.829917923597e-03,256,1
1024,111,43,7.838274961506e-03,256,1
1024,112,43,7.842628625015e-03,256,1
1024,113,43,7.848648352741e-03,256,1
1024,114,43,7.862425554848e-03,256,1
1024,115,43,7.867143335973e-03,256,1
1024,116,43,7.871341959128e-03,256,1
1024,117,43,7.876877021759e-03,256,1
1024,118,43,7.881705374322e-03,256,1
1024,119,43,7.893458944314e-03,256,1
1024,120,43,7.899525060053e-03,256,1
1024,121,43,7.903356832853e-03,256,1
1024,122,43,7.909692551951e-03,256,1
1024,123,43,7.913286112782e-03,256,1
1024,124,43,7.916609161640e-03,256,1
1024,125,43,7.920179890490e-03,256,1
1024,126,43,7.923939542399e-03,256,1
1024,127,43,7.927028247702e-03,256,1
1024,128,43,7.930725714608e-03,256,1
1024,129,43,7.941119854278e-03,256,1
1024,130,43,7.945813081816e-03,256,1
1024,131,43,7.950044863762e-03,256,1
1024,132,43,7.953715902382e-03,256,1
1024,133,43,7.956553503691e-03,256,1
1024,134,43,7.959374778885e-03,256,1
1024,135,43,7.964128233819e-03,256,1
1024,136,43,7.968136326910e-03,256,1
1024,137,43,7.971211196915e-03,256,1
1024,138,43,7.973965136044e-03,256,1
1024,139,43,7.977249003923e-03,256,1
1024,140,43,7.980417275238e-03,256,1
1024,141,43,7.983422832271e-03,256,1
1024,142,43,7.985809410540e-03,256,1
1024,143,43,7.988348262358e-03,256,1
1024,144,43,7.990865332736e-03,256,1
1024,145,43,7.993147297737e-03,256,1
1024,146,43,7.995838183080e-03,256,1
1024,147,43,8.000752507072e-03,256,1
1024,148,43,8.003384086400e-03,256,1
1024,149,43,8.006076462121e-03,256,1
1024,150,43,8.008477715796e-03,256,1
1024,151,43,8.010722034769e-03,256,1
1024,152,43,8.012765242925e-03,256,1
1024,153,43,8.014952988273e-03,256,1
1024,154,43,8.017524634354e-03,256,1
1024,155,43,8.020878566443e-03,256,1
1024,156,43,8.023705037093e-03,256,1
1024,157,43,8.025894716125e-03,256,1
1024,158,43,8.027975912240e-03,256,1
1024,159,43,8.030136810970e-03,256,1
1024,160,43,8.032491012732e-03,256,1
1024,161,43,8.034716519749e-03,256,1
1024,162,43,8.045594156200e-03,256,1
1024,163,43,8.049910800955e-03,256,1
1024,164,43,8.052630584663e-03,256,1
1024,165,43,8.055193181867e-03,256,1
1024,166,43,8.057136970337e-03,256,1
1024,167,43,8.059656067090e-03,256,1
1024,168,43,8.062433394600e-03,256,1
1024,169,43,8.064349073928e-03,256,1
1024,170,43,8.066457785948e-03,256,1
1024,171,43,8.068258369194e-03,256,1
1024,172,43,8.070506056626e-03,256,1
1024,173,43,8.073063233766e-03,256,1
1024,174,43,8.075320004332e-03,256,1
1024,175,43,8.078151900897e-03,256,1
1024,176,43,8.079845684809e-03,256,1
1024,177,43,8.081899155199e-03,256,1
1024,178,43,8.083532937348e-03,256,1
1024,179,43,8.085705647995e-03,256,1
1024,180,43,8.088117518296e-03,256,1
1024,181,43,8.089602418698e-03,256,1
1024,182,43,8.091108228986e-03,256,1
1024,183,43,8.093056100238e-03,256,1
1024,184,43,8.096425614768e-03,256,1
1024,185,43,8.098148181476e-03,256,1
1024,186,43,8.100598136338e-03,256,1
1024,187,43,8.102177776348e-03,256,1
1024,188,43,8.103689524984e-03,256,1
1024,189,43,8.104987548884e-03,256,1
1024,190,43,8.106495853208e-03,256,1
1024,191,43,8.108751293640e-03,256,1
1024,192,43,8.110337625567e-03,256,1
1024,193,43,8.112104887377e-03,256,1
1024,194,43,8.113823370911e-03,256,1
1024,195,43,8.115391558678e-03,256,1
1024,196,43,8.116763732199e-03,256,1
1024,197,43,8.118214526246e-03,256,1
1024,198,43,8.119554269382e-03,256,1
1024,199,43,8.121004476323e-03,256,1
1024,200,43,8.122241357856e-03,256,1
1024,201,43,8.123467806147e-03,256,1
1024,202,43,8.124748407663e-03,256,1
1024,203,43,8.126178149311e-03,256,1
1024,204,43,8.127826460670e-03,256,1
1024,205,43,8.129429278271e-03,256,1
1024,206,43,8.131824890541e-03,256,1
1024,207,43,8.133057301921e-03,256,1
1024,208,43,8.134526969980e-03,256,1
1024,209,43,8.135711333368e-03,256,1
1024,210,43,8.137143448918e-03,256,1
1024,211,43,8.138181418715e-03,256,1
1024,212,43,8.141875627345e-03,256,1
1024,213,43,8.143476539854e-03,256,1
1024,214,43,8.144698187596e-03,256,1
1024,215,43,8.148407933242e-03,256,1
1024,216,43,8.149658446191e-03,256,1
1024,217,43,8.151027575003e-03,256,1
1024,218,43,8.152224433979e-03,256,1
1024,219,43,8.153354059531e-03,256,1
1024,220,43,8.155470653970e-03,256,1
1024,221,43,8.157081435805e-03,256,1
1024,222,43,8.158411139335e-03,256,1
1024,223,43,8.159709298353e-03,256,1
1024,224,43,8.160979719971e-03,256,1
1024,225,43,8.161989194965e-03,256,1
1024,226,43,8.165276937050e-03,256,1
1024,227,43,8.166490396164e-03,256,1
1024,228,43,8.167599691569e-03,256,1
1024,229,43,8.168837731421e-03,256,1
1024,230,43,8.170866324411e-03,256,1
1024,231,43,8.171878232261e-03,256,1
1024,232,43,8.173176746741e-03,256,1
1024,233,43,8.174049302839e-03,256,1
1024,234,43,8.175453123520e-03,256,1
1024,235,43,8.176404167905e-03,256,1
1024,236,43,8.178948549767e-03,256,1
1024,237,43,8.180259170369e-03,256,1
1024,238,43,8.181583064916e-03,256,1
1024,239,43,8.182700274792e-03,256,1
1024,240,43,8.183857371049e-03,256,1
1024,241,43,8.184746948213e-03,256,1
1024,242,43,8.187785962700e-03,256,1
1024,243,43,8.188867737285e-03,256,1
1024,244,43,8.189893224016e-03,256,1
1024,245,43,8.190708171800e-03,256,1
1024,246,43,8.191566992815e-03,256,1
1024,247,43,8.192360740944e-03,256,1
1024,248,43,8.193959369551e-03,256,1
1024,249,43,8.194930572872e-03,256,1
1024,250,43,8.196207595760e-03,256,1
1999,1,1,8.232901174132e-07,999,1
1999,2,878,1.483678192193e-05,999,1
1999,3,630,7.934542130461e-05,999,1
1999,4,513,2.459716049388e-04,999,1
1999,5,759,4.027937130311e-04,999,1
1999,6,439,6.441688031744e-04,999,1
1999,7,410,8.579393555117e-04,999,1
1999,8,410,1.020375595093e-03,999,1
1999,9,486,1.244970450152e-03,999,1
1999,10,486,1.382389381298e-03,999,1
1999,11,858,1.514331655714e-03,999,1
1999,12,254,1.676053022668e-03,999,1
1999,13,858,1.771779746918e-03,999,1
1999,14,858,1.842635121075e-03,999,1
1999,15,858,1.912815458230e-03,999,1
1999,16,858,1.982097575331e-03,999,1
1999,17,858,2.042327603679e-03,999,1
1999,18,858,2.111864782329e-03,999,1
1999,19,858,2.176739893024e-03,999,1
1999,20,858,2.233433635765e-03,999,1
1999,21,858,2.313046472481e-03,999,1
1999,22,858,2.362084038360e-03,999,1
1999,23,858,2.397758543979e-03,999,1
1999,24,858,2.431281182047e-03,999,1
1999,25,858,2.465850858329e-03,999,1
1999,26,858,2.496125031059e-03,999,1
1999,27,858,2.528926924368e-03,999,1
1999,28,858,2.552180984542e-03,999,1
1999,29,858,2.575574494110e-03,999,1
1999,30,858,2.602924930569e-03,999,1
1999,31,858,2.630228185298e-03,999,1
1999,32,858,2.664060484179e-03,999,1
1999,33,858,2.735273267084e-03,999,0
1999,34,858,2.761023141820e-03,999,0
1999,35,858,2.786203142384e-03,999,0
1999,36,858,2.801998897652e-03,999,0
1999,37,858,2.831743604169e-03,999,0
1999,38,858,2.846880028126e-03,999,0
1999,39,858,2.867931029565e-03,999,0
1999,40,858,2.887519699624e-03,999,0
1999,41,858,2.900969770974e-03,999,0
1999,42,858,2.919471277310e-03,999,0
1999,43,858,2.944307586838e-03,999,0
1999,44,858,2.960689724413e-03,999,0
1999,45,858,2.979658988468e-03,999,0
1999,46,858,2.991207567710e-03,999,0
1999,47,858,3.003507222137e-03,999,0
1999,48,858,3.015514777639e-03,999,0
1999,49,858,3.025375962836e-03,999,0
1999,50,858,3.033361955196e-03,999,0
1999,51,858,3.041944195867e-03,999,0
1999,52,858,3.055788221476e-03,999,0
1999,53,858,3.064076354766e-03,999,0
1999,54,858,3.072419311336e-03,999,0
1999,55,858,3.080146383858e-03,999,0
1999,56,858,3.088832430214e-03,999,0
1999,57,858,3.101872693088e-03,999,0
1999,58,858,3.110275600255e-03,999,0
1999,59,858,3.116318716132e-03,999,0
1999,60,858,3.122911710032e-03,999,0
1999,61,858,3.131611020491e-03,999,0
1999,62,858,3.142011442119e-03,999,0
1999,63,858,3.147391206238e-03,999,0
1999,64,858,3.275880927663e-03,999,0
1999,65,858,3.293891386531e-03,999,0
1999,66,858,3.301576368829e-03,999,0
1999,67,858,3.308031658441e-03,999,0
1999,68,858,3.313461375394e-03,999,0
1999,69,858,3.318307440130e-03,999,0
1999,70,858,3.323160646527e-03,999,0
1999,71,858,3.332835683296e-03,999,0
1999,72,858,3.337953231646e-03,999,0
1999,73,858,3.341810753899e-03,999,0
1999,74,858,3.345614750740e-03,999,0
1999,75,858,3.350624126111e-03,999,0
1999,76,858,3.355254840344e-03,999,0
1999,77,858,3.365656329879e-03,999,0
1999,78,858,3.371230052445e-03,999,0
1999,79,858,3.375144157796e-03,999,0
1999,80,858,3.379996381684e-03,999,0
1999,81,858,3.383375404485e-03,999,0
1999,82,858,3.386582624106e-03,999,0
1999,83,858,3.389664885527e-03,999,0
1999,84,858,3.392759187034e-03,999,0
1999,85,858,3.395623870434e-03,999,0
1999,86,858,3.398480587472e-03,999,0
1999,87,858,3.402253428843e-03,999,0
1999,88,858,3.409156436275e-03,999,0
1999,89,858,3.412866308165e-03,999,0
1999,90,858,3.426470810040e-03,999,0
1999,91,858,3.430686756699e-03,999,0
1999,92,858,3.433602224246e-03,999,0
1999,93,388,3.441701946984e-03,999,0
1999,94,858,3.447352779772e-03,999,0
1999,95,858,3.450293641313e-03,999,0
1999,96,858,3.452922633027e-03,999,0
1999,97,858,3.456778848062e-03,999,0
1999,98,858,3.461634290219e-03,999,0
1999,99,858,3.464529121209e-03,999,0
1999,100,858,3.466937188351e-03,999,0
1999,101,858,3.470367082500e-03,999,0
1999,102,858,3.472944591418e-03,999,0
1999,103,858,3.479196361288e-03,999,0
1999,104,858,3.484418613296e-03,999,0
1999,105,858,3.487458052146e-03,999,0
1999,106,858,3.490106342793e-03,999,0
1999,107,858,3.492192448656e-03,999,0
1999,108,858,3.494308138841e-03,999,0
1999,109,858,3.499199920342e-03,999,0
1999,110,858,3.501598811369e-03,999,0
1999,111,858,3.503544028892e-03,999,0
1999,112,858,3.506603158341e-03,999,0
1999,113,858,3.508761178719e-03,999,0
1999,114,858,3.510901468329e-03,999,0
1999,115,858,3.513062424902e-03,999,0
1999,116,858,3.518787362616e-03,999,0
1999,117,858,3.520787786955e-03,999,0
1999,118,858,3.522993916317e-03,999,0
1999,119,858,3.524736847713e-03,999,0
1999,120,858,3.526415318729e-03,999,0
1999,121,858,3.528179119690e-03,999,0
1999,122,858,3.538183317064e-03,999,0
1999,123,858,3.540682018593e-03,999,0
1999,124,858,3.542374549654e-03,999,0
1999,125,858,3.543839368535e-03,999,0
1999,126,858,3.545550762753e-03,999,0
1999,127,858,3.549827872118e-03,999,0
1999,128,858,3.552644195654e-03,999,0
1999,129,858,3.555122554002e-03,999,0
1999,130,858,3.556725966148e-03,999,0
1999,131,858,3.558198035297e-03,999,0
1999,132,858,3.559640699800e-03,999,0
1999,133,858,3.561271323964e-03,999,0
1999,134,858,3.564190529894e-03,999,0
1999,135,858,3.566615003922e-03,999,0
1999,136,858,3.568722623057e-03,999,0
1999,137,858,3.570010334152e-03,999,0
1999,138,858,3.571539212802e-03,999,0
1999,139,858,3.573444992462e-03,999,0
1999,140,858,3.574956677988e-03,999,0
1999,141,858,3.575999640844e-03,999,0
1999,142,858,3.577539656519e-03,999,0
1999,143,858,3.579184409393e-03,999,0
1999,144,858,3.580588800868e-03,999,0
1999,145,858,3.582159594242e-03,999,0
1999,146,858,3.583479962041e-03,999,0
1999,147,858,3.584509213477e-03,999,0
1999,148,858,3.585897056126e-03,999,0
1999,149,858,3.587059223187e-03,999,0
1999,150,858,3.588188040068e-03,999,0
1999,151,858,3.589437248314e-03,999,0
1999,152,858,3.590422533281e-03,999,0
1999,153,858,3.591327670178e-03,999,0
1999,154,858,3.592958860246e-03,999,0
1999,155,858,3.593998181899e-03,999,0
1999,156,858,3.595473569665e-03,999,0
1999,157,858,3.596574540883e-03,999,0
1999,158,858,3.600028527683e-03,999,0
1999,159,858,3.601765304383e-03,999,0
1999,160,858,3.603077990131e-03,999,0
